"key","taxonId.x","hybrid_species","parents","name","taxonId.y","native_status","StaceIV_nativity","native_combined"
"Euphrasia tetraquetra x nemorosa","2cd4p9h.axk","Euphrasia tetraquetra x nemorosa","parent1","Euphrasia tetraquetra","2cd4p9h.yx6","N","N","native"
"Euphrasia tetraquetra x nemorosa","2cd4p9h.axk","Euphrasia tetraquetra x nemorosa","parent2","Euphrasia nemorosa","2cd4p9h.8xp","N","N","native"
"Euphrasia tetraquetra x pseudokerneri","2cd4p9h.3v0","Euphrasia tetraquetra x pseudokerneri","parent1","Euphrasia tetraquetra","2cd4p9h.yx6","N","N","native"
"Euphrasia tetraquetra x pseudokerneri","2cd4p9h.3v0","Euphrasia tetraquetra x pseudokerneri","parent2","Euphrasia pseudokerneri","2cd4p9h.xwq","NE","N","native"
"Euphrasia tetraquetra x stricta","2cd4p9h.qe2","Euphrasia tetraquetra x stricta","parent1","Euphrasia tetraquetra","2cd4p9h.yx6","N","N","native"
"Euphrasia tetraquetra x stricta","2cd4p9h.qe2","Euphrasia tetraquetra x stricta","parent2","Euphrasia stricta",NA,NA,NA,NA
"Euphrasia vigursii x tetraquetra","2cd4p9h.h52","Euphrasia vigursii x tetraquetra","parent1","Euphrasia vigursii","2cd4p9h.8xs","NE","N","native"
"Euphrasia vigursii x tetraquetra","2cd4p9h.h52","Euphrasia vigursii x tetraquetra","parent2","Euphrasia tetraquetra","2cd4p9h.yx6","N","N","native"
"Festuca arundinacea x Lolium multiflorum","2cd4p9h.8ynf8e","Festuca arundinacea x Lolium multiflorum","parent1","Festuca arundinacea","2cd4p9h.6y2qa3","N",NA,"native"
"Festuca arundinacea x Lolium multiflorum","2cd4p9h.8ynf8e","Festuca arundinacea x Lolium multiflorum","parent2","Festuca Lolium",NA,NA,NA,NA
"Festuca rubra x Vulpia bromoides","2cd4p9h.672","Festuca rubra x Vulpia bromoides","parent1","Festuca rubra","2cd4p9h.54f","N","N","native"
"Festuca rubra x Vulpia bromoides","2cd4p9h.672","Festuca rubra x Vulpia bromoides","parent1","Festuca rubra","2cd4p9h.yxf","N","N","native"
"Festuca rubra x Vulpia bromoides","2cd4p9h.672","Festuca rubra x Vulpia bromoides","parent2","Vulpia bromoides","2cd4p9h.cph","N","N","native"
"Festuca rubra x Vulpia myuros","2cd4p9h.g8v","Festuca rubra x Vulpia myuros","parent1","Festuca rubra","2cd4p9h.54f","N","N","native"
"Festuca rubra x Vulpia myuros","2cd4p9h.g8v","Festuca rubra x Vulpia myuros","parent1","Festuca rubra","2cd4p9h.yxf","N","N","native"
"Festuca rubra x Vulpia myuros","2cd4p9h.g8v","Festuca rubra x Vulpia myuros","parent2","Vulpia myuros","2cd4p9h.5r7","AR","Arch-denizen","native"
"Fumaria bastardii x muralis","2cd4p9h.ekq","Fumaria bastardii x muralis","parent1","Fumaria bastardii","2cd4p9h.8my","N","N","native"
"Fumaria bastardii x muralis","2cd4p9h.ekq","Fumaria bastardii x muralis","parent2","Fumaria muralis","2cd4p9h.c1n","N","N","native"
"Fumaria officinalis x parviflora","2cd4p9h.y27","Fumaria officinalis x parviflora","parent1","Fumaria officinalis","2cd4p9h.xx3","AR","Arch-colonist","native"
"Fumaria officinalis x parviflora","2cd4p9h.y27","Fumaria officinalis x parviflora","parent2","Fumaria parviflora","2cd4p9h.xxc","AR","Arch-colonist","native"
"Galanthus elwesii x plicatus","2cd4p9h.9sb","Galanthus elwesii x plicatus","parent1","Galanthus elwesii",NA,NA,"Neo-natd","neophyte"
"Galanthus elwesii x plicatus","2cd4p9h.9sb","Galanthus elwesii x plicatus","parent2","Galanthus plicatus",NA,NA,"Neo-natd","neophyte"
"Galanthus nivalis x elwesii","2cd4p9h.ekt","Galanthus nivalis x elwesii","parent1","Galanthus nivalis","2cd4p9h.ymh","AN","Neo-natd","neophyte"
"Galanthus nivalis x elwesii","2cd4p9h.ekt","Galanthus nivalis x elwesii","parent2","Galanthus elwesii",NA,NA,"Neo-natd","neophyte"
"Galium sterneri x saxatile","2cd4p9h.d1m","Galium sterneri x saxatile","parent1","Galium sterneri","2cd4p9h.12z","N","N","native"
"Galium sterneri x saxatile","2cd4p9h.d1m","Galium sterneri x saxatile","parent2","Galium saxatile","2cd4p9h.vhm","N","N","native"
"Gentianella amarella x uliginosa","2cd4p9h.vewqs0","Gentianella amarella x uliginosa","parent1","Gentianella amarella","2cd4p9h.yna","N","N","native"
"Gentianella amarella x uliginosa","2cd4p9h.vewqs0","Gentianella amarella x uliginosa","parent2","Gentianella uliginosa","2cd4p9h.vewpw5","N",NA,"native"
"Geranium robertianum x purpureum","2cd4p9h.h5e","Geranium robertianum x purpureum","parent1","Geranium robertianum","2cd4p9h.8nb","N","N","native"
"Geranium robertianum x purpureum","2cd4p9h.h5e","Geranium robertianum x purpureum","parent2","Geranium purpureum","2cd4p9h.vvx","N","N","native"
"Glyceria fluitans x declinata","2cd4p9h.d2z","Glyceria fluitans x declinata","parent1","Glyceria fluitans","2cd4p9h.8y1","N","N","native"
"Glyceria fluitans x declinata","2cd4p9h.d2z","Glyceria fluitans x declinata","parent2","Glyceria declinata","2cd4p9h.153","N","N","native"
"Heracleum sphondylium x mantegazzianum","2cd4p9h.2ee","Heracleum sphondylium x mantegazzianum","parent1","Heracleum sphondylium","2cd4p9h.16n","N","N","native"
"Heracleum sphondylium x mantegazzianum","2cd4p9h.2ee","Heracleum sphondylium x mantegazzianum","parent2","Heracleum mantegazzianum","2cd4p9h.8yp","AN","Neo-natd","neophyte"
"Juncus effusus x pallidus","2cd4p9h.e6s","Juncus effusus x pallidus","parent1","Juncus effusus","2cd4p9h.59w","N","N","native"
"Juncus effusus x pallidus","2cd4p9h.e6s","Juncus effusus x pallidus","parent2","Juncus pallidus",NA,NA,"Neo-casual","neophyte"
"Koeleria vallesiana x macrantha","2cd4p9h.678","Koeleria vallesiana x macrantha","parent1","Koeleria vallesiana","2cd4p9h.b5n","N","N","native"
"Koeleria vallesiana x macrantha","2cd4p9h.678","Koeleria vallesiana x macrantha","parent2","Koeleria macrantha","2cd4p9h.c60","N","N","native"
"Limosella aquatica x australis","2cd4p9h.1cq","Limosella aquatica x australis","parent1","Limosella aquatica","2cd4p9h.1cn","N","N","native"
"Limosella aquatica x australis","2cd4p9h.1cq","Limosella aquatica x australis","parent2","Limosella australis","2cd4p9h.8sv","N","N","native"
"Lupinus arboreus x polyphyllus x nootkatensis","2cd4p9h.851nc1","Lupinus arboreus x polyphyllus x nootkatensis","parent1","Lupinus arboreus","2cd4p9h.xpe","AN","Neo-natd","neophyte"
"Lupinus arboreus x polyphyllus x nootkatensis","2cd4p9h.851nc1","Lupinus arboreus x polyphyllus x nootkatensis","parent2","Lupinus polyphyllus","2cd4p9h.5zw","AN","Neo-natd","neophyte"
"Lupinus arboreus x polyphyllus x nootkatensis","2cd4p9h.851nc1","Lupinus arboreus x polyphyllus x nootkatensis","parent3","Lupinus nootkatensis",NA,NA,"Neo-natd","neophyte"
"Oenothera biennis x cambrica","2cd4p9h.ng3","Oenothera biennis x cambrica","parent1","Oenothera biennis","2cd4p9h.xrx","AN","Neo-natd","neophyte"
"Oenothera biennis x cambrica","2cd4p9h.ng3","Oenothera biennis x cambrica","parent2","Oenothera cambrica","2cd4p9h.pcb","AN",NA,"neophyte"
"Oenothera glazioviana x biennis x cambrica","2cd4p9h.kv7","Oenothera glazioviana x biennis x cambrica","parent1","Oenothera glazioviana","2cd4p9h.yz0","AN","Neo-natd","neophyte"
"Oenothera glazioviana x biennis x cambrica","2cd4p9h.kv7","Oenothera glazioviana x biennis x cambrica","parent2","Oenothera biennis","2cd4p9h.xrx","AN","Neo-natd","neophyte"
"Oenothera glazioviana x biennis x cambrica","2cd4p9h.kv7","Oenothera glazioviana x biennis x cambrica","parent3","Oenothera cambrica","2cd4p9h.pcb","AN",NA,"neophyte"
"Ophrys insectifera x apifera","2cd4p9h.wze","Ophrys insectifera x apifera","parent1","Ophrys insectifera","2cd4p9h.1vn","N","N","native"
"Ophrys insectifera x apifera","2cd4p9h.wze","Ophrys insectifera x apifera","parent2","Ophrys apifera","2cd4p9h.5fd","N","N","native"
"Prunus domestica subsp. x italica (Borkh.) Gams ex Hegi","2cd4p9h.xzy","Prunus domestica subsp. x italica (Borkh.) Gams ex Hegi","parent1","Prunus domestica","2cd4p9h.xzx","AR","Arch-denizen","native"
"Prunus domestica subsp. x italica (Borkh.) Gams ex Hegi","2cd4p9h.xzy","Prunus domestica subsp. x italica (Borkh.) Gams ex Hegi","parent2","Prunus italica",NA,NA,NA,NA
"Puccinellia distans x fasciculata","2cd4p9h.qg9","Puccinellia distans x fasciculata","parent1","Puccinellia distans","2cd4p9h.xzr","N","N","native"
"Puccinellia distans x fasciculata","2cd4p9h.qg9","Puccinellia distans x fasciculata","parent2","Puccinellia fasciculata","2cd4p9h.p23","N","N","native"
"Ranunculus baudotii x peltatus","2cd4p9h.e43","Ranunculus baudotii x peltatus","parent1","Ranunculus baudotii","2cd4p9h.5w6","N","N","native"
"Ranunculus baudotii x peltatus","2cd4p9h.e43","Ranunculus baudotii x peltatus","parent2","Ranunculus peltatus","2cd4p9h.fm5","N","N","native"
"Ranunculus fluitans x circinatus","2cd4p9h.qsf","Ranunculus fluitans x circinatus","parent1","Ranunculus fluitans","2cd4p9h.960","N","N","native"
"Ranunculus fluitans x circinatus","2cd4p9h.qsf","Ranunculus fluitans x circinatus","parent2","Ranunculus circinatus","2cd4p9h.p2c","N","N","native"
"Ranunculus trichophyllus x circinatus","2cd4p9h.czf","Ranunculus trichophyllus x circinatus","parent1","Ranunculus trichophyllus","2cd4p9h.p2r","N","N","native"
"Ranunculus trichophyllus x circinatus","2cd4p9h.czf","Ranunculus trichophyllus x circinatus","parent2","Ranunculus circinatus","2cd4p9h.p2c","N","N","native"
"Ranunculus trichophyllus x peltatus","2cd4p9h.mcq","Ranunculus trichophyllus x peltatus","parent1","Ranunculus trichophyllus","2cd4p9h.p2r","N","N","native"
"Ranunculus trichophyllus x peltatus","2cd4p9h.mcq","Ranunculus trichophyllus x peltatus","parent2","Ranunculus peltatus","2cd4p9h.fm5","N","N","native"
"Rorippa palustris x sylvestris","2cd4p9h.e73","Rorippa palustris x sylvestris","parent1","Rorippa palustris","2cd4p9h.vts","N","N","native"
"Rorippa palustris x sylvestris","2cd4p9h.e73","Rorippa palustris x sylvestris","parent2","Rorippa sylvestris","2cd4p9h.m0k","N","N","native"
"Rosa agrestis x sherardii","2cd4p9h.64n","Rosa agrestis x sherardii","parent1","Rosa agrestis","2cd4p9h.1qr","N","N","native"
"Rosa agrestis x sherardii","2cd4p9h.64n","Rosa agrestis x sherardii","parent2","Rosa sherardii","2cd4p9h.96v","N","N","native"
"Rosa agrestis x stylosa","2cd4p9h.d05","Rosa agrestis x stylosa","parent1","Rosa agrestis","2cd4p9h.1qr","N","N","native"
"Rosa agrestis x stylosa","2cd4p9h.d05","Rosa agrestis x stylosa","parent2","Rosa stylosa","2cd4p9h.vz9","N","N","native"
"Rosa agrestis x tomentosa","2cd4p9h.dkz","Rosa agrestis x tomentosa","parent1","Rosa agrestis","2cd4p9h.1qr","N","N","native"
"Rosa agrestis x tomentosa","2cd4p9h.dkz","Rosa agrestis x tomentosa","parent2","Rosa tomentosa","2cd4p9h.chw","N","N","native"
"Rosa arvensis x caesia s.l.","2cd4p9h.qgx","Rosa arvensis x caesia s.l.","parent1","Rosa arvensis","2cd4p9h.96c","N","N","native"
"Rosa arvensis x caesia s.l.","2cd4p9h.qgx","Rosa arvensis x caesia s.l.","parent2","Rosa caesia","2cd4p9h.e49","N","N","native"
"Rosa arvensis x sherardii","2cd4p9h.k34","Rosa arvensis x sherardii","parent1","Rosa arvensis","2cd4p9h.96c","N","N","native"
"Rosa arvensis x sherardii","2cd4p9h.k34","Rosa arvensis x sherardii","parent2","Rosa sherardii","2cd4p9h.96v","N","N","native"
"Rosa arvensis x tomentosa","2cd4p9h.4hc","Rosa arvensis x tomentosa","parent1","Rosa arvensis","2cd4p9h.96c","N","N","native"
"Rosa arvensis x tomentosa","2cd4p9h.4hc","Rosa arvensis x tomentosa","parent2","Rosa tomentosa","2cd4p9h.chw","N","N","native"
"Rosa caesia s.l. x canina","2cd4p9h.aqc","Rosa caesia s.l. x canina","parent1","Rosa caesia","2cd4p9h.e49","N","N","native"
"Rosa caesia s.l. x canina","2cd4p9h.aqc","Rosa caesia s.l. x canina","parent2","Rosa canina","2cd4p9h.1qz","N","N","native"
"Rosa caesia s.l. x canina","2cd4p9h.aqc","Rosa caesia s.l. x canina","parent2","Rosa canina","2cd4p9h.vz3","N","N","native"
"Rosa caesia s.l. x mollis","2cd4p9h.70q","Rosa caesia s.l. x mollis","parent1","Rosa caesia","2cd4p9h.e49","N","N","native"
"Rosa caesia s.l. x mollis","2cd4p9h.70q","Rosa caesia s.l. x mollis","parent2","Rosa mollis","2cd4p9h.1r5","N","N","native"
"Rosa caesia s.l. x mollis","2cd4p9h.70q","Rosa caesia s.l. x mollis","parent2","Rosa mollis","2cd4p9h.5kb","N","N","native"
"Rosa caesia s.l. x rubiginosa","2cd4p9h.95p59k","Rosa caesia s.l. x rubiginosa","parent1","Rosa caesia","2cd4p9h.e49","N","N","native"
"Rosa caesia s.l. x rubiginosa","2cd4p9h.95p59k","Rosa caesia s.l. x rubiginosa","parent2","Rosa rubiginosa","2cd4p9h.fna","N","N","native"
"Rosa caesia s.l. x rubiginosa","2cd4p9h.95p59k","Rosa caesia s.l. x rubiginosa","parent2","Rosa rubiginosa","2cd4p9h.p3h","N","N","native"
"Rosa caesia s.l. x sherardii","2cd4p9h.grh","Rosa caesia s.l. x sherardii","parent1","Rosa caesia","2cd4p9h.e49","N","N","native"
"Rosa caesia s.l. x sherardii","2cd4p9h.grh","Rosa caesia s.l. x sherardii","parent2","Rosa sherardii","2cd4p9h.96v","N","N","native"
"Rosa caesia s.l. x spinosissima","2cd4p9h.czz","Rosa caesia s.l. x spinosissima","parent1","Rosa caesia","2cd4p9h.e49","N","N","native"
"Rosa caesia s.l. x spinosissima","2cd4p9h.czz","Rosa caesia s.l. x spinosissima","parent2","Rosa spinosissima",NA,NA,"N","native"
"Rosa caesia s.l. x stylosa","2cd4p9h.wmg","Rosa caesia s.l. x stylosa","parent1","Rosa caesia","2cd4p9h.e49","N","N","native"
"Rosa caesia s.l. x stylosa","2cd4p9h.wmg","Rosa caesia s.l. x stylosa","parent2","Rosa stylosa","2cd4p9h.vz9","N","N","native"
"Rosa caesia x obtusifolia","2cd4p9h.qgy","Rosa caesia x obtusifolia","parent1","Rosa caesia","2cd4p9h.e49","N","N","native"
"Rosa caesia x obtusifolia","2cd4p9h.qgy","Rosa caesia x obtusifolia","parent2","Rosa obtusifolia","2cd4p9h.fvvy2a","N",NA,"native"
"Rosa micrantha x obtusifolia","2cd4p9h.veztvt","Rosa micrantha x obtusifolia","parent1","Rosa micrantha","2cd4p9h.chg","N","N","native"
"Rosa micrantha x obtusifolia","2cd4p9h.veztvt","Rosa micrantha x obtusifolia","parent2","Rosa obtusifolia","2cd4p9h.fvvy2a","N",NA,"native"
"Rosa micrantha x sherardii","2cd4p9h.6s2","Rosa micrantha x sherardii","parent1","Rosa micrantha","2cd4p9h.chg","N","N","native"
"Rosa micrantha x sherardii","2cd4p9h.6s2","Rosa micrantha x sherardii","parent2","Rosa sherardii","2cd4p9h.96v","N","N","native"
"Rosa micrantha x tomentosa","2cd4p9h.gy2","Rosa micrantha x tomentosa","parent1","Rosa micrantha","2cd4p9h.chg","N","N","native"
"Rosa micrantha x tomentosa","2cd4p9h.gy2","Rosa micrantha x tomentosa","parent2","Rosa tomentosa","2cd4p9h.chw","N","N","native"
"Rosa mollis x tomentosa","2cd4p9h.n4v","Rosa mollis x tomentosa","parent1","Rosa mollis","2cd4p9h.1r5","N","N","native"
"Rosa mollis x tomentosa","2cd4p9h.n4v","Rosa mollis x tomentosa","parent1","Rosa mollis","2cd4p9h.5kb","N","N","native"
"Rosa mollis x tomentosa","2cd4p9h.n4v","Rosa mollis x tomentosa","parent2","Rosa tomentosa","2cd4p9h.chw","N","N","native"
"Rosa obtusifolia x sherardii","2cd4p9h.ptz","Rosa obtusifolia x sherardii","parent1","Rosa obtusifolia","2cd4p9h.fvvy2a","N",NA,"native"
"Rosa obtusifolia x sherardii","2cd4p9h.ptz","Rosa obtusifolia x sherardii","parent2","Rosa sherardii","2cd4p9h.96v","N","N","native"
"Rosa obtusifolia x stylosa","2cd4p9h.veztx9","Rosa obtusifolia x stylosa","parent1","Rosa obtusifolia","2cd4p9h.fvvy2a","N",NA,"native"
"Rosa obtusifolia x stylosa","2cd4p9h.veztx9","Rosa obtusifolia x stylosa","parent2","Rosa stylosa","2cd4p9h.vz9","N","N","native"
"Rosa obtusifolia x tomentosa","2cd4p9h.351","Rosa obtusifolia x tomentosa","parent1","Rosa obtusifolia","2cd4p9h.fvvy2a","N",NA,"native"
"Rosa obtusifolia x tomentosa","2cd4p9h.351","Rosa obtusifolia x tomentosa","parent2","Rosa tomentosa","2cd4p9h.chw","N","N","native"
"Rosa rugosa x spinosissima","2cd4p9h.95p4z0","Rosa rugosa x spinosissima","parent1","Rosa rugosa","2cd4p9h.96f","AN","Neo-natd","neophyte"
"Rosa rugosa x spinosissima","2cd4p9h.95p4z0","Rosa rugosa x spinosissima","parent2","Rosa spinosissima",NA,NA,"N","native"
"Rosa sherardii x stylosa","2cd4p9h.gre","Rosa sherardii x stylosa","parent1","Rosa sherardii","2cd4p9h.96v","N","N","native"
"Rosa sherardii x stylosa","2cd4p9h.gre","Rosa sherardii x stylosa","parent2","Rosa stylosa","2cd4p9h.vz9","N","N","native"
"Rubus idaeus x fruticosus","2cd4p9h.7xehw3","Rubus idaeus x fruticosus","parent1","Rubus idaeus","2cd4p9h.m0t","N","N","native"
"Rubus idaeus x fruticosus","2cd4p9h.7xehw3","Rubus idaeus x fruticosus","parent2","Rubus fruticosus","2cd4p9h.vzf","N","N","native"
"Rubus ulmifolius x caesius","2cd4p9h.q2b","Rubus ulmifolius x caesius","parent1","Rubus ulmifolius",NA,NA,NA,NA
"Rubus ulmifolius x caesius","2cd4p9h.q2b","Rubus ulmifolius x caesius","parent2","Rubus caesius","2cd4p9h.m0q","N","N","native"
"Rumex cristatus x conglomeratus","2cd4p9h.4v8","Rumex cristatus x conglomeratus","parent1","Rumex cristatus",NA,NA,"Neo-natd","neophyte"
"Rumex cristatus x conglomeratus","2cd4p9h.4v8","Rumex cristatus x conglomeratus","parent2","Rumex conglomeratus","2cd4p9h.vzy","N","N","native"
"Salix aurita x lapponum x herbacea L.","2cd4p9h.kyw","Salix aurita x lapponum x herbacea L.","parent1","Salix aurita","2cd4p9h.1sp","N","N","native"
"Salix aurita x lapponum x herbacea L.","2cd4p9h.kyw","Salix aurita x lapponum x herbacea L.","parent2","Salix lapponum","2cd4p9h.w0b","N","N","native"
"Salix aurita x lapponum x herbacea L.","2cd4p9h.kyw","Salix aurita x lapponum x herbacea L.","parent3","Salix herbacea L.",NA,NA,NA,NA
"Salix caprea x phylicifolia","2cd4p9h.g26","Salix caprea x phylicifolia","parent1","Salix caprea","2cd4p9h.1ss","N","N","native"
"Salix caprea x phylicifolia","2cd4p9h.g26","Salix caprea x phylicifolia","parent2","Salix phylicifolia","2cd4p9h.m2f","N","N","native"
"Salix cinerea x myrsinifolia x phylicifolia","2cd4p9h.ecp","Salix cinerea x myrsinifolia x phylicifolia","parent1","Salix cinerea","2cd4p9h.1t0","N","N","native"
"Salix cinerea x myrsinifolia x phylicifolia","2cd4p9h.ecp","Salix cinerea x myrsinifolia x phylicifolia","parent2","Salix myrsinifolia","2cd4p9h.978","N","N","native"
"Salix cinerea x myrsinifolia x phylicifolia","2cd4p9h.ecp","Salix cinerea x myrsinifolia x phylicifolia","parent3","Salix phylicifolia","2cd4p9h.m2f","N","N","native"
"Salix fragilis x pentandra","2cd4p9h.95yzsv","Salix fragilis x pentandra","parent1","Salix fragilis","2cd4p9h.8y71q8","AR",NA,"native"
"Salix fragilis x pentandra","2cd4p9h.95yzsv","Salix fragilis x pentandra","parent2","Salix pentandra","2cd4p9h.97b","N","N","native"
"Salix lapponum x lanata","2cd4p9h.a26","Salix lapponum x lanata","parent1","Salix lapponum","2cd4p9h.w0b","N","N","native"
"Salix lapponum x lanata","2cd4p9h.a26","Salix lapponum x lanata","parent2","Salix lanata","2cd4p9h.p4m","N","N","native"
"Salix myrsinifolia x arbuscula","2cd4p9h.b28","Salix myrsinifolia x arbuscula","parent1","Salix myrsinifolia","2cd4p9h.978","N","N","native"
"Salix myrsinifolia x arbuscula","2cd4p9h.b28","Salix myrsinifolia x arbuscula","parent2","Salix arbuscula","2cd4p9h.cvf","N","N","native"
"Salix myrsinifolia x lapponum","2cd4p9h.9z0","Salix myrsinifolia x lapponum","parent1","Salix myrsinifolia","2cd4p9h.978","N","N","native"
"Salix myrsinifolia x lapponum","2cd4p9h.9z0","Salix myrsinifolia x lapponum","parent2","Salix lapponum","2cd4p9h.w0b","N","N","native"
"Salix myrsinites x herbacea","2cd4p9h.9ts","Salix myrsinites x herbacea","parent1","Salix myrsinites","2cd4p9h.fyy","N","N","native"
"Salix myrsinites x herbacea","2cd4p9h.9ts","Salix myrsinites x herbacea","parent2","Salix herbacea","2cd4p9h.w08","N","N","native"
"Salix phylicifolia x repens","2cd4p9h.ey1","Salix phylicifolia x repens","parent1","Salix phylicifolia","2cd4p9h.m2f","N","N","native"
"Salix phylicifolia x repens","2cd4p9h.ey1","Salix phylicifolia x repens","parent2","Salix repens","2cd4p9h.1tf","N","N","native"
"Salix repens x lapponum","2cd4p9h.9e7","Salix repens x lapponum","parent1","Salix repens","2cd4p9h.1tf","N","N","native"
"Salix repens x lapponum","2cd4p9h.9e7","Salix repens x lapponum","parent2","Salix lapponum","2cd4p9h.w0b","N","N","native"
"Salix triandra x purpurea","2cd4p9h.pbv","Salix triandra x purpurea","parent1","Salix triandra","2cd4p9h.5xg","AR","Arch-denizen","native"
