"key"	"dataValue"	"taxonId"	"origTaxonId"	"prefTaxonName"	"origTaxon"	"origQualifier"
"Erica ciliaris L."	"N"	"2cd4p9h.vf6"	"2cd4p9h.vf6"	"Erica ciliaris L."	"Erica ciliaris"	
"Eriocaulon aquaticum (Hill) Druce"	"N"	"2cd4p9h.vfc"	"2cd4p9h.vfc"	"Eriocaulon aquaticum (Hill) Druce"	"Eriocaulon aquaticum"	
"Erodium cicutarium agg."	"N"	"2cd4p9h.vff"	"2cd4p9h.vff"	"Erodium cicutarium agg."	"Erodium cicutarium"	"agg."
"Euphorbia lathyris L."	"AR"	"2cd4p9h.vfy"	"2cd4p9h.vfy"	"Euphorbia lathyris L."	"Euphorbia lathyris"	
"Euphorbia peplus L."	"AR"	"2cd4p9h.vfr"	"2cd4p9h.vfr"	"Euphorbia peplus L."	"Euphorbia peplus"	
"Festuca ovina agg."	"N"	"2cd4p9h.vg5"	"2cd4p9h.vg5"	"Festuca ovina agg."	"Festuca ovina"	"agg."
"Festuca ovina L."	"N"	"2cd4p9h.vg8"	"2cd4p9h.vg8"	"Festuca ovina L."	"Festuca ovina"	
"Fuchsia magellanica Lam."	"AN"	"2cd4p9h.vgk"	"2cd4p9h.vgk"	"Fuchsia magellanica Lam."	"Fuchsia magellanica"	
"Fumaria purpurea Pugsley"	"NE"	"2cd4p9h.vgt"	"2cd4p9h.vgt"	"Fumaria purpurea Pugsley"	"Fumaria purpurea"	
"Gagea lutea (L.) Ker Gawl."	"N"	"2cd4p9h.vh4"	"2cd4p9h.vh4"	"Gagea lutea (L.) Ker Gawl."	"Gagea lutea"	
"Galinsoga quadriradiata Ruiz & Pav."	"AN"	"2cd4p9h.vhg"	"2cd4p9h.vhg"	"Galinsoga quadriradiata Ruiz & Pav."	"Galinsoga quadriradiata"	
"Galinsoga parviflora Cav."	"AN"	"2cd4p9h.vhw"	"2cd4p9h.vhw"	"Galinsoga parviflora Cav."	"Galinsoga parviflora"	
"Galium saxatile L."	"N"	"2cd4p9h.vhm"	"2cd4p9h.vhm"	"Galium saxatile L."	"Galium saxatile"	
"Galium spurium L."	"AN"	"2cd4p9h.vhs"	"2cd4p9h.vhs"	"Galium spurium L."	"Galium spurium"	
"Genista pilosa L."	"N"	"2cd4p9h.vv0"	"2cd4p9h.vv0"	"Genista pilosa L."	"Genista pilosa"	
"Gentiana nivalis L."	"N"	"2cd4p9h.vv3"	"2cd4p9h.vv3"	"Gentiana nivalis L."	"Gentiana nivalis"	
"Geranium pratense L."	"N"	"2cd4p9h.vvv"	"2cd4p9h.vvv"	"Geranium pratense L."	"Geranium pratense"	
"Geranium purpureum Vill."	"N"	"2cd4p9h.vvx"	"2cd4p9h.vvx"	"Geranium purpureum Vill."	"Geranium purpureum"	
"Atriplex pedunculata L."	"N"	"2cd4p9h.vvz"	"2cd4p9h.vvz"	"Atriplex pedunculata L."	"Atriplex pedunculata"	
"Helianthus annuus L."	"AN"	"2cd4p9h.vw5"	"2cd4p9h.vw5"	"Helianthus annuus L."	"Helianthus annuus"	
"Hottonia palustris L."	"N"	"2cd4p9h.vwh"	"2cd4p9h.vwh"	"Hottonia palustris L."	"Hottonia palustris"	
"Hydrocotyle vulgaris L."	"N"	"2cd4p9h.vwk"	"2cd4p9h.vwk"	"Hydrocotyle vulgaris L."	"Hydrocotyle vulgaris"	
"Hypericum humifusum L."	"N"	"2cd4p9h.vwn"	"2cd4p9h.vwn"	"Hypericum humifusum L."	"Hypericum humifusum"	
"Iris pseudacorus L."	"N"	"2cd4p9h.vwt"	"2cd4p9h.vwt"	"Iris pseudacorus L."	"Iris pseudacorus"	
"Jasione montana L."	"N"	"2cd4p9h.vk1"	"2cd4p9h.vk1"	"Jasione montana L."	"Jasione montana"	
"Juncus acutiflorus Ehrh. ex Hoffm."	"N"	"2cd4p9h.vk4"	"2cd4p9h.vk4"	"Juncus acutiflorus Ehrh. ex Hoffm."	"Juncus acutiflorus"	
"Juncus bufonius s.l."	"N"	"2cd4p9h.vk7"	"2cd4p9h.vk7"	"Juncus bufonius s.l."	"Juncus bufonius"	"s.l."
"Juncus bufonius L. s.s."	"N"	"2cd4p9h.vka"	"2cd4p9h.vka"	"Juncus bufonius L. s.s."	"Juncus bufonius"	"s.s."
"Juncus foliosus Desf."	"N"	"2cd4p9h.vkd"	"2cd4p9h.vkd"	"Juncus foliosus Desf."	"Juncus foliosus"	
"Juncus subnodulosus Schrank"	"N"	"2cd4p9h.vkw"	"2cd4p9h.vkw"	"Juncus subnodulosus Schrank"	"Juncus subnodulosus"	
"Petrorhagia prolifera s.l."	"N"	"2cd4p9h.vkm"	"2cd4p9h.vkm"	"Petrorhagia prolifera s.l."	"Petrorhagia prolifera"	"s.l."
"Lagarosiphon major (Ridl.) Moss ex V.A.Wager"	"AN"	"2cd4p9h.vx0"	"2cd4p9h.vx0"	"Lagarosiphon major (Ridl.) Moss ex V.A.Wager"	"Lagarosiphon major"	
"Lathraea squamaria L."	"N"	"2cd4p9h.vx3"	"2cd4p9h.vx3"	"Lathraea squamaria L."	"Lathraea squamaria"	
"Lathyrus linifolius (Reichard) Bässler"	"N"	"2cd4p9h.vx6"	"2cd4p9h.vx6"	"Lathyrus linifolius (Reichard) Bässler"	"Lathyrus linifolius"	
"Lepidium campestre (L.) W.T.Aiton"	"AR"	"2cd4p9h.vxc"	"2cd4p9h.vxc"	"Lepidium campestre (L.) W.T.Aiton"	"Lepidium campestre"	
"Lepidium latifolium L."	"N"	"2cd4p9h.vxf"	"2cd4p9h.vxf"	"Lepidium latifolium L."	"Lepidium latifolium"	
"Lepidium ruderale L."	"AR"	"2cd4p9h.vxv"	"2cd4p9h.vxv"	"Lepidium ruderale L."	"Lepidium ruderale"	
"Lithospermum officinale L."	"N"	"2cd4p9h.vxz"	"2cd4p9h.vxz"	"Lithospermum officinale L."	"Lithospermum officinale"	
"Luzula campestris (L.) DC."	"N"	"2cd4p9h.vm8"	"2cd4p9h.vm8"	"Luzula campestris (L.) DC."	"Luzula campestris"	
"Luzula spicata (L.) DC."	"N"	"2cd4p9h.vmb"	"2cd4p9h.vmb"	"Luzula spicata (L.) DC."	"Luzula spicata"	
"Luzula sylvatica (Huds.) Gaudin"	"N"	"2cd4p9h.vme"	"2cd4p9h.vme"	"Luzula sylvatica (Huds.) Gaudin"	"Luzula sylvatica"	
"Lysimachia nummularia L."	"N"	"2cd4p9h.vmh"	"2cd4p9h.vmh"	"Lysimachia nummularia L."	"Lysimachia nummularia"	
"Lythrum hyssopifolium"	"AR"	"2cd4p9h.vmk"	"2cd4p9h.asrre3"	"Lythrum hyssopifolia L."	"Lythrum hyssopifolium"	
"Lythrum salicaria L."	"N"	"2cd4p9h.vmn"	"2cd4p9h.vmn"	"Lythrum salicaria L."	"Lythrum salicaria"	
"Marrubium vulgare L."	"N"	"2cd4p9h.vmq"	"2cd4p9h.vmq"	"Marrubium vulgare L."	"Marrubium vulgare"	
"Medicago polymorpha L."	"N"	"2cd4p9h.vmt"	"2cd4p9h.vmt"	"Medicago polymorpha L."	"Medicago polymorpha"	
"Silene dioica (L.) Clairv."	"N"	"2cd4p9h.vn4"	"2cd4p9h.vn4"	"Silene dioica (L.) Clairv."	"Silene dioica"	
"Mentha spicata L."	"AR"	"2cd4p9h.vna"	"2cd4p9h.vna"	"Mentha spicata L."	"Mentha spicata"	
"Mercurialis annua L."	"AR"	"2cd4p9h.vnd"	"2cd4p9h.vnd"	"Mercurialis annua L."	"Mercurialis annua"	
"Mespilus germanica L."	"AR"	"2cd4p9h.vnw"	"2cd4p9h.vnw"	"Mespilus germanica L."	"Mespilus germanica"	
"Myosotis stolonifera (DC.) J.Gay ex Leresche & Levier"	"N"	"2cd4p9h.vy6"	"2cd4p9h.vy6"	"Myosotis stolonifera (DC.) J.Gay ex Leresche & Levier"	"Myosotis stolonifera"	
"Myosotis scorpioides L."	"N"	"2cd4p9h.vy9"	"2cd4p9h.vy9"	"Myosotis scorpioides L."	"Myosotis scorpioides"	
"Neotinea maculata (Desf.) Stearn"	"N"	"2cd4p9h.vyf"	"2cd4p9h.vyf"	"Neotinea maculata (Desf.) Stearn"	"Neotinea maculata"	
"Nuphar lutea (L.) Sm."	"N"	"2cd4p9h.vyv"	"2cd4p9h.vyv"	"Nuphar lutea (L.) Sm."	"Nuphar lutea"	
"Nymphaea alba L."	"N"	"2cd4p9h.vyy"	"2cd4p9h.vyy"	"Nymphaea alba L."	"Nymphaea alba"	
"Nymphoides peltata Kuntze"	"N"	"2cd4p9h.vp2"	"2cd4p9h.vp2"	"Nymphoides peltata Kuntze"	"Nymphoides peltata"	
"Ononis reclinata L."	"N"	"2cd4p9h.vp8"	"2cd4p9h.vp8"	"Ononis reclinata L."	"Ononis reclinata"	
"Ononis repens L."	"N"	"2cd4p9h.vpb"	"2cd4p9h.vpb"	"Ononis repens L."	"Ononis repens"	
"Ophrys sphegodes Mill."	"N"	"2cd4p9h.vpe"	"2cd4p9h.vpe"	"Ophrys sphegodes Mill."	"Ophrys sphegodes"	
"Parietaria judaica L."	"N"	"2cd4p9h.vq4"	"2cd4p9h.vq4"	"Parietaria judaica L."	"Parietaria judaica"	
"Picris hieracioides L."	"N"	"2cd4p9h.vqd"	"2cd4p9h.vqd"	"Picris hieracioides L."	"Picris hieracioides"	
"Pimpinella major (L.) Huds."	"N"	"2cd4p9h.vqg"	"2cd4p9h.vqg"	"Pimpinella major (L.) Huds."	"Pimpinella major"	
"Pinus nigra J.F.Arnold"	"AN"	"2cd4p9h.vqw"	"2cd4p9h.vqw"	"Pinus nigra J.F.Arnold"	"Pinus nigra"	
"Plantago media L."	"N"	"2cd4p9h.vqm"	"2cd4p9h.vqm"	"Plantago media L."	"Plantago media"	
"Persicaria amphibia (L.) Delarbre"	"N"	"2cd4p9h.vqs"	"2cd4p9h.vqs"	"Persicaria amphibia (L.) Delarbre"	"Persicaria amphibia"	
"Persicaria maculosa Gray"	"N"	"2cd4p9h.vr3"	"2cd4p9h.vr3"	"Persicaria maculosa Gray"	"Persicaria maculosa"	
"Polygonum oxyspermum C.A.Mey. & Bunge"	"N"	"2cd4p9h.vr6"	"2cd4p9h.vr6"	"Polygonum oxyspermum C.A.Mey. & Bunge"	"Polygonum oxyspermum"	
"Populus tremula L."	"N"	"2cd4p9h.vrf"	"2cd4p9h.vrf"	"Populus tremula L."	"Populus tremula"	
"Potamogeton polygonifolius Pourr."	"N"	"2cd4p9h.vrx"	"2cd4p9h.vrx"	"Potamogeton polygonifolius Pourr."	"Potamogeton polygonifolius"	
"Potamogeton praelongus Wulfen"	"N"	"2cd4p9h.vry"	"2cd4p9h.vry"	"Potamogeton praelongus Wulfen"	"Potamogeton praelongus"	
"Potentilla anglica Laichard."	"N"	"2cd4p9h.vrr"	"2cd4p9h.vrr"	"Potentilla anglica Laichard."	"Potentilla anglica"	
"Potentilla argentea L."	"N"	"2cd4p9h.vrz"	"2cd4p9h.vrz"	"Potentilla argentea L."	"Potentilla argentea"	
"Pulmonaria officinalis L."	"AN"	"2cd4p9h.vs2"	"2cd4p9h.vs2"	"Pulmonaria officinalis L."	"Pulmonaria officinalis"	
"Pyrola minor L."	"N"	"2cd4p9h.vs5"	"2cd4p9h.vs5"	"Pyrola minor L."	"Pyrola minor"	
"Pyrus communis s.l."	"AR"	"2cd4p9h.vs8"	"2cd4p9h.vs8"	"Pyrus communis s.l."	"Pyrus communis"	"s.l."
"Quercus ilex L."	"AN"	"2cd4p9h.vsb"	"2cd4p9h.vsb"	"Quercus ilex L."	"Quercus ilex"	
"Quercus petraea (Matt.) Liebl."	"N"	"2cd4p9h.vse"	"2cd4p9h.vse"	"Quercus petraea (Matt.) Liebl."	"Quercus petraea"	
"Ranunculus arvensis L."	"AR"	"2cd4p9h.vt1"	"2cd4p9h.vt1"	"Ranunculus arvensis L."	"Ranunculus arvensis"	
"Ranunculus repens L."	"N"	"2cd4p9h.vt4"	"2cd4p9h.vt4"	"Ranunculus repens L."	"Ranunculus repens"	
"Rhinanthus angustifolius C.C.Gmel."	"AN"	"2cd4p9h.vt7"	"2cd4p9h.vt7"	"Rhinanthus angustifolius C.C.Gmel."	"Rhinanthus angustifolius"	
"Rhododendron ponticum L."	"AN"	"2cd4p9h.vta"	"2cd4p9h.vta"	"Rhododendron ponticum L."	"Rhododendron ponticum"	
"Rhynchospora alba (L.) Vahl"	"N"	"2cd4p9h.vtw"	"2cd4p9h.vtw"	"Rhynchospora alba (L.) Vahl"	"Rhynchospora alba"	
"Rhynchospora fusca (L.) W.T.Aiton"	"N"	"2cd4p9h.vtm"	"2cd4p9h.vtm"	"Rhynchospora fusca (L.) W.T.Aiton"	"Rhynchospora fusca"	
"Ribes spicatum E.Robson"	"N"	"2cd4p9h.vtp"	"2cd4p9h.vtp"	"Ribes spicatum E.Robson"	"Ribes spicatum"	
"Rorippa palustris (L.) Besser"	"N"	"2cd4p9h.vts"	"2cd4p9h.vts"	"Rorippa palustris (L.) Besser"	"Rorippa palustris"	
"Rosa canina agg."	"N"	"2cd4p9h.vz3"	"2cd4p9h.vz3"	"Rosa canina agg."	"Rosa canina"	"agg."
"Rosa stylosa Desv."	"N"	"2cd4p9h.vz9"	"2cd4p9h.vz9"	"Rosa stylosa Desv."	"Rosa stylosa"	
"Rubia peregrina L."	"N"	"2cd4p9h.vzc"	"2cd4p9h.vzc"	"Rubia peregrina L."	"Rubia peregrina"	
"Rubus fruticosus agg."	"N"	"2cd4p9h.vzf"	"2cd4p9h.vzf"	"Rubus fruticosus agg."	"Rubus fruticosus"	"agg."
"Rumex acetosella L."	"N"	"2cd4p9h.vzv"	"2cd4p9h.vzv"	"Rumex acetosella L."	"Rumex acetosella"	
"Rumex aquaticus L."	"N"	"2cd4p9h.vzx"	"2cd4p9h.vzx"	"Rumex aquaticus L."	"Rumex aquaticus"	
"Rumex conglomeratus Murray"	"N"	"2cd4p9h.vzy"	"2cd4p9h.vzy"	"Rumex conglomeratus Murray"	"Rumex conglomeratus"	
"Rumex hydrolapathum Huds."	"N"	"2cd4p9h.vzz"	"2cd4p9h.vzz"	"Rumex hydrolapathum Huds."	"Rumex hydrolapathum"	
"Sagina nodosa (L.) Fenzl"	"N"	"2cd4p9h.w05"	"2cd4p9h.w05"	"Sagina nodosa (L.) Fenzl"	"Sagina nodosa"	
"Salix herbacea L."	"N"	"2cd4p9h.w08"	"2cd4p9h.w08"	"Salix herbacea L."	"Salix herbacea"	
"Salix lapponum L."	"N"	"2cd4p9h.w0b"	"2cd4p9h.w0b"	"Salix lapponum L."	"Salix lapponum"	
"Salvia verbenaca L."	"N"	"2cd4p9h.w0h"	"2cd4p9h.w0h"	"Salvia verbenaca L."	"Salvia verbenaca"	
"Saussurea alpina (L.) DC."	"N"	"2cd4p9h.w11"	"2cd4p9h.w11"	"Saussurea alpina (L.) DC."	"Saussurea alpina"	
"Saxifraga hirculus L."	"N"	"2cd4p9h.w14"	"2cd4p9h.w14"	"Saxifraga hirculus L."	"Saxifraga hirculus"	
"Scrophularia auriculata L."	"N"	"2cd4p9h.w1g"	"2cd4p9h.w1g"	"Scrophularia auriculata L."	"Scrophularia auriculata"	
"Silene uniflora Roth"	"N"	"2cd4p9h.w1s"	"2cd4p9h.w1s"	"Silene uniflora Roth"	"Silene uniflora"	
"Solidago virgaurea L."	"N"	"2cd4p9h.w23"	"2cd4p9h.w23"	"Solidago virgaurea L."	"Solidago virgaurea"	
"Sorbus aucuparia L."	"N"	"2cd4p9h.w2c"	"2cd4p9h.w2c"	"Sorbus aucuparia L."	"Sorbus aucuparia"	
"Spiranthes aestivalis (Poir.) Rich."	"N"	"2cd4p9h.w2x"	"2cd4p9h.w2x"	"Spiranthes aestivalis (Poir.) Rich."	"Spiranthes aestivalis"	
"Spiranthes spiralis (L.) Chevall."	"N"	"2cd4p9h.w2y"	"2cd4p9h.w2y"	"Spiranthes spiralis (L.) Chevall."	"Spiranthes spiralis"	
"Stellaria media (L.) Vill. s.s."	"N"	"2cd4p9h.w2r"	"2cd4p9h.w2r"	"Stellaria media (L.) Vill. s.s."	"Stellaria media"	"s.s."
"Stratiotes aloides L."	"NA"	"2cd4p9h.w32"	"2cd4p9h.w32"	"Stratiotes aloides L."	"Stratiotes aloides"	
"Suaeda vera Forssk. ex J.F.Gmel."	"N"	"2cd4p9h.w38"	"2cd4p9h.w38"	"Suaeda vera Forssk. ex J.F.Gmel."	"Suaeda vera"	
"Suaeda maritima (L.) Dumort."	"N"	"2cd4p9h.w3b"	"2cd4p9h.w3b"	"Suaeda maritima (L.) Dumort."	"Suaeda maritima"	
"Teucrium botrys L."	"AN"	"2cd4p9h.w3e"	"2cd4p9h.w3e"	"Teucrium botrys L."	"Teucrium botrys"	
"Tilia cordata Mill."	"N"	"2cd4p9h.w3q"	"2cd4p9h.w3q"	"Tilia cordata Mill."	"Tilia cordata"	
"Tordylium maximum L."	"AN"	"2cd4p9h.w41"	"2cd4p9h.w41"	"Tordylium maximum L."	"Tordylium maximum"	
"Trifolium glomeratum L."	"N"	"2cd4p9h.w4a"	"2cd4p9h.w4a"	"Trifolium glomeratum L."	"Trifolium glomeratum"	
"Trifolium scabrum L."	"N"	"2cd4p9h.w4d"	"2cd4p9h.w4d"	"Trifolium scabrum L."	"Trifolium scabrum"	
"Trifolium squamosum L."	"N"	"2cd4p9h.w4g"	"2cd4p9h.w4g"	"Trifolium squamosum L."	"Trifolium squamosum"	
"Trifolium subterraneum L."	"N"	"2cd4p9h.w4w"	"2cd4p9h.w4w"	"Trifolium subterraneum L."	"Trifolium subterraneum"	
"Ulmus minor Mill. s.s."	"N"	"2cd4p9h.w4m"	"2cd4p9h.w4m"	"Ulmus minor Mill. s.s."	"Ulmus minor"	"s.s."
"Ulmus plotii Druce"	"NE"	"2cd4p9h.w4p"	"2cd4p9h.w4p"	"Ulmus plotii Druce"	"Ulmus plotii"	
"Utricularia vulgaris L. s.s."	"N"	"2cd4p9h.w4s"	"2cd4p9h.w4s"	"Utricularia vulgaris L. s.s."	"Utricularia vulgaris"	"s.s."
"Vaccinium myrtillus L."	"N"	"2cd4p9h.w50"	"2cd4p9h.w50"	"Vaccinium myrtillus L."	"Vaccinium myrtillus"	
"Valerianella eriocarpa Desv."	"AN"	"2cd4p9h.w53"	"2cd4p9h.w53"	"Valerianella eriocarpa Desv."	"Valerianella eriocarpa"	
"Valerianella rimosa Bastard"	"AR"	"2cd4p9h.w56"	"2cd4p9h.w56"	"Valerianella rimosa Bastard"	"Valerianella rimosa"	
"Verbascum thapsus L."	"N"	"2cd4p9h.w59"	"2cd4p9h.w59"	"Verbascum thapsus L."	"Verbascum thapsus"	
"Viola lactea Sm."	"N"	"2cd4p9h.w5f"	"2cd4p9h.w5f"	"Viola lactea Sm."	"Viola lactea"	
"Viola lutea Huds."	"N"	"2cd4p9h.w5v"	"2cd4p9h.w5v"	"Viola lutea Huds."	"Viola lutea"	
"Viola tricolor L."	"N"	"2cd4p9h.w5z"	"2cd4p9h.w5z"	"Viola tricolor L."	"Viola tricolor"	
"Euphrasia officinalis agg."	"N"	"2cd4p9h.w6k"	"2cd4p9h.w6k"	"Euphrasia officinalis agg."	"Euphrasia officinalis"	"agg."
"Vulpia unilateralis (L.) Stace"	"AN"	"2cd4p9h.w6t"	"2cd4p9h.w6t"	"Vulpia unilateralis (L.) Stace"	"Vulpia unilateralis"	
"Minuartia recurva (All.) Schinz & Thell."	"N"	"2cd4p9h.w71"	"2cd4p9h.w71"	"Minuartia recurva (All.) Schinz & Thell."	"Minuartia recurva"	
"Lemna minuta Kunth"	"AN"	"2cd4p9h.w77"	"2cd4p9h.w77"	"Lemna minuta Kunth"	"Lemna minuta"	
"Larix kaempferi (Lamb.) Carrière"	"AN"	"2cd4p9h.w7a"	"2cd4p9h.w7a"	"Larix kaempferi (Lamb.) Carrière"	"Larix kaempferi"	
"Thuja plicata Donn ex D.Don"	"AN"	"2cd4p9h.w8f"	"2cd4p9h.w8f"	"Thuja plicata Donn ex D.Don"	"Thuja plicata"	
"Tolmiea menziesii (Pursh) Torr. & A.Gray"	"AN"	"2cd4p9h.w95"	"2cd4p9h.w95"	"Tolmiea menziesii (Pursh) Torr. & A.Gray"	"Tolmiea menziesii"	
"Acaena novae-zelandiae Kirk"	"AN"	"2cd4p9h.wa7"	"2cd4p9h.wa7"	"Acaena novae-zelandiae Kirk"	"Acaena novae-zelandiae"	
"Limonium loganicum Ingr."	"NE"	"2cd4p9h.wag"	"2cd4p9h.wag"	"Limonium loganicum Ingr."	"Limonium loganicum"	
"Dactylorhiza lapponica (Laest. ex Hartm.) Soó"	"N"	"2cd4p9h.wer"	"2cd4p9h.wer"	"Dactylorhiza lapponica (Laest. ex Hartm.) Soó"	"Dactylorhiza lapponica"	
"Aconitum napellus agg."	"NA"	"2cd4p9h.wws"	"2cd4p9h.wws"	"Aconitum napellus agg."	"Aconitum napellus"	"agg."
"Utricularia ochroleuca R.W.Hartm."	"N"	"2cd4p9h.wz5"	"2cd4p9h.wz5"	"Utricularia ochroleuca R.W.Hartm."	"Utricularia ochroleuca"	
"Hordeum distichon L. s.l."	"AC"	"2cd4p9h.wzh"	"2cd4p9h.wzh"	"Hordeum distichon L. s.l."	"Hordeum distichon"	"s.l."
"Senecio smithii DC."	"AN"	"2cd4p9h.k0g"	"2cd4p9h.k0g"	"Senecio smithii DC."	"Senecio smithii"	
"Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip."	"AN"	"2cd4p9h.k1f"	"2cd4p9h.k1f"	"Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip."	"Pilosella aurantiaca"	
"Lycium L."	"AN"	"2cd4p9h.k4x"	"2cd4p9h.k4x"	"Lycium L."	"Lycium"	
"Pulmonaria obscura Dumort."	"N"	"2cd4p9h.k73"	"2cd4p9h.k73"	"Pulmonaria obscura Dumort."	"Pulmonaria obscura"	
"Daucus carota L."	"N"	"2cd4p9h.k7f"	"2cd4p9h.k7f"	"Daucus carota L."	"Daucus carota"	
"Pyrus communis L. s.s."	"AR"	"2cd4p9h.k7v"	"2cd4p9h.k7v"	"Pyrus communis L. s.s."	"Pyrus communis"	"s.s."
"Hordeum distichon L. s.s."	"AC"	"2cd4p9h.kxm"	"2cd4p9h.kxm"	"Hordeum distichon L. s.s."	"Hordeum distichon"	"s.s."
"Allium ampeloprasum L."	"AR"	"2cd4p9h.kxp"	"2cd4p9h.kxp"	"Allium ampeloprasum L."	"Allium ampeloprasum"	
"Allium cepa L."	"AC"	"2cd4p9h.kn2"	"2cd4p9h.kn2"	"Allium cepa L."	"Allium cepa"	
"Festuca longifolia Thuill."	"N"	"2cd4p9h.kp9"	"2cd4p9h.kp9"	"Festuca longifolia Thuill."	"Festuca longifolia"	
"Vicia villosa Roth"	"AN"	"2cd4p9h.kpr"	"2cd4p9h.kpr"	"Vicia villosa Roth"	"Vicia villosa"	
"Cotoneaster cambricus J.Fryer & B.Hylmö"	"AN"	"2cd4p9h.krd"	"2cd4p9h.krd"	"Cotoneaster cambricus J.Fryer & B.Hylmö"	"Cotoneaster cambricus"	
"Potentilla rupestris L."	"N"	"2cd4p9h.kt5"	"2cd4p9h.kt5"	"Potentilla rupestris L."	"Potentilla rupestris"	
"Limonium binervosum (G.E.Sm.) C.E.Salmon s.s."	"N"	"2cd4p9h.x4k"	"2cd4p9h.x4k"	"Limonium binervosum (G.E.Sm.) C.E.Salmon s.s."	"Limonium binervosum"	"s.s."
"Adiantum capillus-veneris L."	"N"	"2cd4p9h.x63"	"2cd4p9h.x63"	"Adiantum capillus-veneris L."	"Adiantum capillus-veneris"	
"Asplenium adiantum-nigrum L. s.s."	"N"	"2cd4p9h.x66"	"2cd4p9h.x66"	"Asplenium adiantum-nigrum L. s.s."	"Asplenium adiantum-nigrum"	"s.s."
"Asplenium ruta-muraria L."	"N"	"2cd4p9h.x69"	"2cd4p9h.x69"	"Asplenium ruta-muraria L."	"Asplenium ruta-muraria"	
"Blechnum spicant (L.) Roth"	"N"	"2cd4p9h.x6c"	"2cd4p9h.x6c"	"Blechnum spicant (L.) Roth"	"Blechnum spicant"	
"Equisetum hyemale L."	"N"	"2cd4p9h.x6v"	"2cd4p9h.x6v"	"Equisetum hyemale L."	"Equisetum hyemale"	
"Equisetum pratense Ehrh."	"N"	"2cd4p9h.x6y"	"2cd4p9h.x6y"	"Equisetum pratense Ehrh."	"Equisetum pratense"	
"Diphasiastrum alpinum (L.) Holub"	"N"	"2cd4p9h.x6r"	"2cd4p9h.x6r"	"Diphasiastrum alpinum (L.) Holub"	"Diphasiastrum alpinum"	
"Ophioglossum vulgatum s.l."	"N"	"2cd4p9h.x6z"	"2cd4p9h.x6z"	"Ophioglossum vulgatum s.l."	"Ophioglossum vulgatum"	"s.l."
"Polystichum setiferum (Forssk.) T.Moore ex Woyn."	"N"	"2cd4p9h.x72"	"2cd4p9h.x72"	"Polystichum setiferum (Forssk.) T.Moore ex Woyn."	"Polystichum setiferum"	
"Thelypteris palustris Schott"	"N"	"2cd4p9h.x78"	"2cd4p9h.x78"	"Thelypteris palustris Schott"	"Thelypteris palustris"	
"Phegopteris connectilis (Michx.) Watt"	"N"	"2cd4p9h.x7e"	"2cd4p9h.x7e"	"Phegopteris connectilis (Michx.) Watt"	"Phegopteris connectilis"	
"Woodsia alpina (Bolton) Gray"	"N"	"2cd4p9h.x7h"	"2cd4p9h.x7h"	"Woodsia alpina (Bolton) Gray"	"Woodsia alpina"	
"Agrostemma githago L."	"AR"	"2cd4p9h.x8w"	"2cd4p9h.x8w"	"Agrostemma githago L."	"Agrostemma githago"	
"Agrostis vinealis Schreb."	"N"	"2cd4p9h.x8m"	"2cd4p9h.x8m"	"Agrostis vinealis Schreb."	"Agrostis vinealis"	
"Agrostis capillaris L."	"N"	"2cd4p9h.x8p"	"2cd4p9h.x8p"	"Agrostis capillaris L."	"Agrostis capillaris"	
"Alchemilla alpina L."	"N"	"2cd4p9h.x8s"	"2cd4p9h.x8s"	"Alchemilla alpina L."	"Alchemilla alpina"	
"Allium carinatum L."	"AN"	"2cd4p9h.x96"	"2cd4p9h.x96"	"Allium carinatum L."	"Allium carinatum"	
"Alopecurus aequalis Sobol."	"N"	"2cd4p9h.x99"	"2cd4p9h.x99"	"Alopecurus aequalis Sobol."	"Alopecurus aequalis"	
"Alopecurus bulbosus Gouan"	"N"	"2cd4p9h.x9c"	"2cd4p9h.x9c"	"Alopecurus bulbosus Gouan"	"Alopecurus bulbosus"	
"Alopecurus geniculatus L."	"N"	"2cd4p9h.x9f"	"2cd4p9h.x9f"	"Alopecurus geniculatus L."	"Alopecurus geniculatus"	
"Alopecurus myosuroides Huds."	"AR"	"2cd4p9h.x9v"	"2cd4p9h.x9v"	"Alopecurus myosuroides Huds."	"Alopecurus myosuroides"	
"Pulsatilla vulgaris Mill."	"N"	"2cd4p9h.xah"	"2cd4p9h.xah"	"Pulsatilla vulgaris Mill."	"Pulsatilla vulgaris"	
"Anisantha rigida (Roth) Hyl."	"AN"	"2cd4p9h.xak"	"2cd4p9h.xak"	"Anisantha rigida (Roth) Hyl."	"Anisantha rigida"	
"Antennaria dioica (L.) Gaertn."	"N"	"2cd4p9h.xan"	"2cd4p9h.xan"	"Antennaria dioica (L.) Gaertn."	"Antennaria dioica"	
"Anthoxanthum odoratum L."	"N"	"2cd4p9h.xaq"	"2cd4p9h.xaq"	"Anthoxanthum odoratum L."	"Anthoxanthum odoratum"	
"Arabidopsis thaliana (L.) Heynh."	"N"	"2cd4p9h.xb4"	"2cd4p9h.xb4"	"Arabidopsis thaliana (L.) Heynh."	"Arabidopsis thaliana"	
"Arabis scabra All."	"N"	"2cd4p9h.xb7"	"2cd4p9h.xb7"	"Arabis scabra All."	"Arabis scabra"	
